1024,0.038
2048,0.037
4096,0.038
8192,0.037
16384,0.037
32768,0.050
65536,0.053
131072,0.100
262144,0.153
524288,0.298
1024,0.036
2048,0.024
4096,0.038
8192,0.037
16384,0.040
32768,0.034
65536,0.034
131072,0.053
262144,0.084
524288,0.115
1024,0.039
2048,0.040
4096,0.038
8192,0.034
16384,0.040
32768,0.041
65536,0.051
131072,0.048
262144,0.071
524288,0.125
