1024,0.038
2048,0.038
4096,0.040
8192,0.044
16384,0.049
32768,0.071
65536,0.121
131072,0.270
262144,0.634
524288,1.415
1024,0.038
2048,0.037
4096,0.040
8192,0.038
16384,0.042
32768,0.043
65536,0.039
131072,0.052
262144,0.080
524288,0.144
1024,0.037
2048,0.038
4096,0.037
8192,0.034
16384,0.039
32768,0.046
65536,0.055
131072,0.055
262144,0.100
524288,0.168
